Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2019-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Tuvalu,TUV,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,0.86184106,0.388926947,0.498501972,0.610301045,5.414336587,4.92547691,,,,,,0.108562482,,,,,,,,,,0.347959413,0.945652353,0.77502889,0.536173341,8.818317499,12.46098543,10.14786211,13.73263934,11.91656078,17.31593703,17.62115131,16.83211845,24.57923907,33.73709085,35.43838512,24.54687542,15.53614715,17.36423791,12.85775406,11.35099711,3.762348474,1.319133479,
Uganda,UGA,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,2.1700798,,,,,,,,,,,,,,,,,,0.291780029,0.664562404,0.110892566,0.121429169,1.914709364,0.759437292,5.039036295,3.706758235,2.096536323,0.379324262,0.416476514,2.700099985,2.421594913,2.306427,2.243498616,2.506157317,1.904250113,1.13180086,1.12484518,0.912367128,0.604235693,0.491760872,0.553672326,0.46396928,0.431519529,
Ukraine,UKR,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.789992455,9.114960072,11.05831469,11.30782347,11.96021239,9.164464287,7.652091791,5.790521233,5.590334979,6.362690672,6.051824554,5.643573317,6.157620413,6.114046447,7.421478445,8.047312225,6.839467456,8.146690426,8.988808754,8.435172554,7.076283349,8.433250776,8.312920684,
Upper middle income,UMC,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,3.754268398,3.546565525,3.305162051,4.185289306,5.139847464,4.316241179,3.952729059,3.546204606,3.40833531,3.036141716,3.063394603,3.803197328,4.21535686,4.326714358,5.00156086,4.696974115,3.816652633,3.975075528,3.534401486,3.656987655,4.138082141,4.221491536,4.864965859,4.96126527,4.40930724,3.980020056,4.510016969,4.77092022,4.434804122,4.313597191,4.133656347,4.135800945,4.184538424,4.514167094,,
Uruguay,URY,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,0.795165663,0.675297623,0.513471891,,0.28612355,0.320052651,0.355614346,0.597080415,0.577250283,0.86481019,0.721747053,0.507635777,0.128507942,0.100898077,0.159130184,0.199684055,0.23190431,0.316523929,0.286621433,0.343850797,0.418810526,0.530874502,0.46069708,0.447461202,0.524203397,0.664120541,0.627569819,0.670400565,0.5775323,0.438909843,0.485786169,0.583236116,0.456287827,0.542108658,0.513543369,0.521696438,0.820601719,0.862388013,0.380989982,0.272201618,0.261253128,0.343952334,0.330586848,0.304786663,0.288387061,0.238215418,0.314928944,0.321192112,0.359689982,
United States,USA,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,3.974741486,4.067644933,4.532926923,4.532898748,4.395824277,4.444128113,4.50093662,5.03147991,5.210721051,3.306247348,3.087635971,3.596230239,3.746546174,3.356271643,2.878422861,2.707282612,2.922138647,3.957638543,5.104145108,3.052554737,2.72544455,2.879692068,2.879716217,2.815060067,2.655566031,2.55384204,3.01030775,3.215333371,3.053162325,2.77622804,2.326272027,2.134028006,2.196289365,2.668217607,2.221835685,2.141309786,1.932378873,1.799587884,1.906110463,1.962212505,1.965339173,2.066990303,2.448370846,2.851935816,3.618660072,3.87277175,4.127073604,3.531320001,4.086228982,4.20514296,3.689956685,3.363940916,3.185143122,2.936060361,2.755833116,2.736740441,2.947843243,
Uzbekistan,UZB,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,0,,,,0.036270005,,,,,,,,,,,,,0.001027164,0.227375962,0.027469656,8.50022E-05,0.000261624,0.013153665,0.078428171,0.071427709,0.091586568,0.053495771,0.001395086,0.133162897,0.001019818,0.042775726,0.26509574,1.148264379,1.696673106,1.926297998,1.366618674,2.451689534,0.721602537,0.135557456,0.296391649,0.107003459,0.189189733,0.432336776,
"Venezuela, RB",VEN,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,0.180690479,3.766721192,5.871649704,4.659653179,4.964471578,4.351396002,4.127013478,5.035540426,5.807845448,5.50373168,5.032712527,4.354791328,2.873485701,3.359401514,3.631743259,4.937537745,2.887393297,4.923058709,3.885405358,4.310393993,2.348293203,2.297909297,2.364450542,6.774958733,5.068456793,5.021951639,9.792618924,9.323003616,7.182357172,7.406080908,6.530679577,5.115806136,5.72851417,6.233035186,4.428062532,4.479278549,5.651872348,4.017537369,3.048055658,3.613192427,4.000999895,3.716579768,2.886670194,2.030851659,1.798843504,,1.705629552,1.119433542,2.073408152,0.878301765,0.046018201,0.435766917,,,,,,
British Virgin Islands,VGB,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,0.08783452,0.514753592,0.090715471,0.242661067,,,,0.246248485,0.231698277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.472710578,0.542290871,0.495824541,0.43841601,0.6541786,0.508599219,0.524988941,0.700423048,0.574884457,0.688064633,0.772935881,0.90842837,0.734086805,1.020184095,0.835059869,0.640213912,0.675828336,0.685846121,,0.741590953,0.854183853,,
Vanuatu,VUT,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,4.003410278,4.00777641,3.523465616,2.27307073,2.712464982,8.56013054,,,,,0.888380196,0.070303794,,,,,,,,,0.10624349,0.037004537,,,0.000207387,,,,,,0.042917162,,,,,,0.43031581,0.002982693,,0.712175516,0.149579724,1.569249437,,,,,,,,
World,WLD,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,7.119765967,6.597243277,7.036887866,7.205964394,7.201050698,7.055777449,6.925273391,6.672174048,7.025575755,5.791670701,5.463960818,5.521648045,6.035915242,5.261687386,5.14201075,4.948878866,4.627575417,4.844408011,5.384755701,4.378806165,4.134709381,5.150269894,4.015283201,3.736292563,3.494497172,3.685022046,4.349139482,4.895351061,3.795151323,4.617896524,4.30481149,3.881108679,2.997795816,3.489301682,3.387573049,3.462165122,3.460602544,3.311011034,3.169793719,3.142749097,2.963930648,2.992498015,3.457546121,3.652158082,4.404992109,4.608970627,4.335431826,3.945777633,4.706297477,4.996425497,4.643341555,4.423666747,4.393966702,4.22254842,4.055960795,4.00304896,4.362017662,
Samoa,WSM,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,0,,,,,,0,,0.557540914,,,0,0,0.153530782,0,0.138539888,0.046005272,,,,,,,0.009999872,,,,,,,,,,,0.095962371,0.009504782,0.024820339,0.001114269,0.083638814,0.002053821,0.147592905,0.130422519,0.183255979,0.254656816,0.673231506,0.342328993,0.728809651,0.969986684,0.547288983,0.631388735,1.440269985,1.283631776,
Kosovo,XKX,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,0.325712029,,,,,,,,,,,,,,,,6.803729402,,,,0.560026125,0.264001605,0.199694107,0.335997676,0.174974111,0.144596168,0.070594501,0.06336135,0.074392445,0.166094493,0.093940708,0.086093841,0.248432057,0.133969875,0.14528297,0.164457586,0.158169766,0.10317284,0.087468581,0.153686035,0.476374818,,,,
South Africa,ZAF,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,16.14023841,15.36400873,19.11118267,17.83862573,14.28184198,13.3862007,6.957611155,7.657949102,7.725933139,7.700086708,8.694250082,,,,,,,,10.15294389,7.701415364,6.423798324,8.0686403,11.55082865,8.211673229,9.561880839,21.31271089,10.75383436,22.91552627,11.26370846,19.15463839,22.17786834,22.4458966,28.58090384,29.52959462,29.12660149,29.33651953,28.30961617,31.01012472,27.69364754,29.86508787,26.03612554,24.69418941,23.57526474,25.51893006,26.50586279,
Zambia,ZMB,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,97.90832512,96.65708372,,,99.06770237,98.04493108,98.5303575,98.2986622,97.62610571,97.5422551,98.30231848,97.26147593,95.75719047,97.63418151,,,,,,,,,,,,,,88.81228645,,86.53964021,78.40025691,77.4354247,70.43534178,63.74161566,74.10120626,70.52823095,69.78496673,67.51339552,63.09380394,71.71249049,84.7726796,83.02780418,85.3720387,81.12634829,85.97305576,80.68363249,73.45157322,69.50829176,78.16169012,77.79970504,,80.3189988,77.44566187,
Zimbabwe,ZWE,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,17.1143179,16.25548335,15.40848753,,,,15.94145846,14.32550436,15.31899362,12.44126764,9.918038766,11.59222711,9.783901813,9.824105139,,10.71788471,10.9847676,18.13895644,22.1475229,,23.0897332,23.22666802,7.220234292,19.92238765,20.55773704,22.29441131,34.87731112,39.46682896,48.56948464,38.32115068,24.49624583,24.40012595,28.95435491,41.87249283,41.85161476,
